policy,task_id,split,workload,kind,actions,required_actions,success,answer,expected_answer,cost,route_latency_ms,execution_latency_ms,within_cost_budget,route_exact_match,confidence,rationale,failure_mode
word_only,test-research-028,test,research,research_conflict,use_tool|answer,use_tool|verify,False,active,completed,1.3,0.0196166,0.0010084,True,False,0.5384844483861467,calibrated text predictions composed under action and cost budgets,incorrect_answer
word_only,test-research-029,test,research,research_outage,answer,delegate,False,,SP-329,0.3,0.01615,0.00035,True,False,0.8019242981427988,calibrated text predictions composed under action and cost budgets,no_answer
word_only,test-research-030,test,research,direct_literal,answer,,True,R030,R030,0.3,0.0129584,0.0008083999999999999,True,True,0.7744025437318057,calibrated text predictions composed under action and cost budgets,
word_only,test-research-031,test,research,research_fact,use_tool|answer,use_tool,True,CODE-131,CODE-131,1.3,0.0165666,0.0010999999999999998,True,True,0.4804247752154221,calibrated text predictions composed under action and cost budgets,
word_only,test-research-032,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Montreal,Montreal,1.75,0.019875,0.0015584000000000001,True,True,0.6740263237154756,calibrated text predictions composed under action and cost budgets,
word_only,test-research-033,test,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.0182084,0.0009916,True,False,0.5769171582789321,calibrated text predictions composed under action and cost budgets,incorrect_answer
word_only,test-research-034,test,research,research_outage,answer,delegate,False,,SP-334,0.3,0.0159084,0.00035,True,False,0.8033867394370982,calibrated text predictions composed under action and cost budgets,no_answer
word_only,test-research-035,test,research,direct_literal,answer,,True,R035,R035,0.3,0.0127334,0.000825,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-000,test,document_processing,direct_literal,answer,,True,R000,R000,0.3,0.012525,0.0007918,True,True,0.7744025437318057,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-001,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-001,V-001,1.3,0.0214166,0.0016166,True,True,0.9965469648055608,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-002,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,79,79,3.1,0.0331834,0.0013916,True,True,0.8022567563464246,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-003,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2024-04-13,2024-04-13,2.7,0.0307834,0.0020082,True,True,0.8633808404893559,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-004,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,SW-8004,SW-8004,2.4,0.0281582,0.0015582,True,True,0.7390642738537857,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-005,test,document_processing,direct_literal,answer,,True,R005,R005,0.3,0.0130084,0.000825,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-006,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-006,V-006,1.3,0.0215168,0.0015582,True,True,0.9957889231014222,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-007,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,77,77,3.1,0.032875,0.0012418,True,True,0.795943483076902,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-008,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2026-09-18,2026-09-18,2.7,0.0293584,0.00165,True,True,0.8682063958331274,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-009,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,NE-8009,NE-8009,2.4,0.0277916,0.0013334,True,True,0.7390642738537857,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-010,test,document_processing,direct_literal,answer,,True,R010,R010,0.3,0.0130334,0.0008416,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-011,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-011,V-011,1.3,0.0228168,0.0015166000000000001,True,True,0.9965469648055608,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-012,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,65,65,3.1,0.0322084,0.0012584,True,True,0.7708232335164401,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-013,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2025-05-23,2025-05-23,2.7,0.0292668,0.0016250000000000001,True,True,0.8476409467947961,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-014,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,CE-8014,CE-8014,2.4,0.0278416,0.0013416,True,True,0.7332917623962839,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-015,test,document_processing,direct_literal,answer,,True,R015,R015,0.3,0.013125000000000001,0.000825,True,True,0.7744025437318057,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-016,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-016,V-016,1.3,0.021575,0.0014916,True,True,0.9965469648055608,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-017,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,93,93,3.1,0.0332166,0.0012083999999999999,True,True,0.7803463990188533,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-018,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2024-01-13,2024-01-13,2.7,0.0293584,0.0016581999999999999,True,True,0.8517923060224457,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-019,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,SW-8019,SW-8019,2.4,0.0277668,0.0013084,True,True,0.7390642738537857,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-020,test,document_processing,direct_literal,answer,,True,R020,R020,0.3,0.0130168,0.000825,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-021,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-021,V-021,1.3,0.0217834,0.0015416,True,True,0.9957889231014222,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-022,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,64,64,3.1,0.034350000000000006,0.0012584,True,True,0.7930561465311122,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-023,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2026-06-18,2026-06-18,2.7,0.0334,0.0016916000000000001,True,True,0.8571288724088055,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-024,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,NE-8024,NE-8024,2.4,0.0278084,0.00135,True,True,0.7390642738537857,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-025,test,document_processing,direct_literal,answer,,True,R025,R025,0.3,0.013225,0.0008082,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-026,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-026,V-026,1.3,0.02155,0.0014916,True,True,0.9965469648055608,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-027,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,70,70,3.1,0.038175,0.0016250000000000001,True,True,0.8125274312612816,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-028,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2025-02-23,2025-02-23,2.7,0.029699999999999997,0.0018499999999999999,True,True,0.8411410018384409,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-029,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,CE-8029,CE-8029,2.4,0.028675,0.0015334,True,True,0.7332917623962839,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-030,test,document_processing,direct_literal,answer,,True,R030,R030,0.3,0.013183400000000001,0.0008666,True,True,0.7744025437318057,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-031,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-031,V-031,1.3,0.0218834,0.0018332,True,True,0.9965469648055608,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-032,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,86,86,3.1,0.0329,0.0013084,True,True,0.8079816829099276,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-033,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2024-07-13,2024-07-13,2.7,0.0299834,0.00165,True,True,0.8528707775781154,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-034,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,SW-8034,SW-8034,2.4,0.028683399999999998,0.0014,True,True,0.7390642738537857,calibrated text predictions composed under action and cost budgets,
word_only,test-document_processing-035,test,document_processing,direct_literal,answer,,True,R035,R035,0.3,0.013241600000000001,0.000825,True,True,0.7736207421818615,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-000,test,data_analysis,direct_literal,use_tool|answer,,True,R000,R000,1.3,0.0967918,0.00095,True,False,0.5327107815376135,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-001,test,data_analysis,aggregate,execute_code|answer,execute_code,True,36,36,1.45,0.1201084,0.001025,True,True,0.6261655270772669,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-002,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,38,38,1.9,0.25601660000000004,0.0013084,True,True,0.8807524181763786,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-003,test,data_analysis,direct_literal,use_tool|answer,,True,R003,R003,1.3,0.0933084,0.0010084,True,False,0.5409965822490344,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-004,test,data_analysis,aggregate,execute_code|answer,execute_code,True,38,38,1.45,0.1221918,0.0010082000000000001,True,True,0.628054534797718,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-005,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,26,26,1.9,0.2291334,0.0012584,True,True,0.827143086170975,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-006,test,data_analysis,direct_literal,use_tool|answer,,True,R006,R006,1.3,0.09371660000000001,0.0009834000000000002,True,False,0.5427407432882548,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-007,test,data_analysis,aggregate,execute_code|answer,execute_code,True,35,35,1.45,0.123225,0.0009834000000000002,True,True,0.6270373877898904,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-008,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,44,44,1.9,0.2592584,0.0012582,True,True,0.902181302510457,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-009,test,data_analysis,direct_literal,use_tool|answer,,True,R009,R009,1.3,0.1044332,0.0010418,True,False,0.5402577621043965,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-010,test,data_analysis,aggregate,execute_code|answer,execute_code,True,36,36,1.45,0.1292834,0.0010084,True,True,0.6149696314236296,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-011,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,53,53,1.9,0.2610668,0.0012666,True,True,0.9024641173043043,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-012,test,data_analysis,direct_literal,use_tool|answer,,True,R012,R012,1.3,0.0945418,0.0010082000000000001,True,False,0.5347858204251428,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-013,test,data_analysis,aggregate,execute_code|answer,execute_code,True,35,35,1.45,0.11937500000000001,0.0009668,True,True,0.6739473413226247,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-014,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,42,42,1.9,0.25485,0.001225,True,True,0.8837306817528545,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-015,test,data_analysis,direct_literal,use_tool|answer,,True,R015,R015,1.3,0.0972916,0.0009834000000000002,True,False,0.5300788283265985,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-016,test,data_analysis,aggregate,execute_code|answer,execute_code,True,39,39,1.45,0.121475,0.000975,True,True,0.6038853178348615,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-017,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,68,68,1.9,0.254475,0.0012749999999999999,True,True,0.8769997240475413,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-018,test,data_analysis,direct_literal,use_tool|answer,,True,R018,R018,1.3,0.09455,0.0009918,True,False,0.5377678875674102,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-019,test,data_analysis,aggregate,execute_code|answer,execute_code,True,36,36,1.45,0.12237499999999998,0.0009916,True,True,0.6177149260246616,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-020,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,38,38,1.9,0.24474999999999997,0.0012584,True,True,0.8593514588391271,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-021,test,data_analysis,direct_literal,use_tool|answer,,True,R021,R021,1.3,0.0938334,0.0010168,True,False,0.5365377787856872,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-022,test,data_analysis,aggregate,execute_code|answer,execute_code,True,40,40,1.45,0.1234,0.001,True,True,0.658737382007175,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-023,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,45,45,1.9,0.26564160000000003,0.0014583999999999999,True,True,0.8788261064099446,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-024,test,data_analysis,direct_literal,use_tool|answer,,True,R024,R024,1.3,0.09358340000000001,0.0010500000000000002,True,False,0.5407991152830611,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-025,test,data_analysis,aggregate,execute_code|answer,execute_code,True,38,38,1.45,0.120875,0.0010084,True,True,0.6148653066804891,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-026,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,60,60,1.9,0.2543666,0.0013084,True,True,0.8667859630342494,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-027,test,data_analysis,direct_literal,use_tool|answer,,True,R027,R027,1.3,0.0923584,0.0010584,True,False,0.5420222629948334,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-028,test,data_analysis,aggregate,execute_code|answer,execute_code,True,40,40,1.45,0.1214916,0.0010584,True,True,0.653121610982604,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-029,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,73,73,1.9,0.2523916,0.0013084,True,True,0.8730148489113214,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-030,test,data_analysis,direct_literal,use_tool|answer,,True,R030,R030,1.3,0.1170584,0.0010916,True,False,0.5322064698483001,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-031,test,data_analysis,aggregate,execute_code|answer,execute_code,True,31,31,1.45,0.124825,0.0010584,True,True,0.6500491291856236,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-032,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,87,87,1.9,0.25245839999999997,0.0013,True,True,0.8665554589730855,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-033,test,data_analysis,direct_literal,use_tool|answer,,True,R033,R033,1.3,0.09704159999999999,0.0010333999999999999,True,False,0.5405044685051065,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-034,test,data_analysis,aggregate,execute_code|answer,execute_code,True,32,32,1.45,0.12558339999999998,0.000975,True,True,0.6762491043657338,calibrated text predictions composed under action and cost budgets,
no_calibration,test-data_analysis-035,test,data_analysis,filtered_sum,decompose|execute_code|answer,decompose|execute_code,True,37,37,1.9,0.2605666,0.0013418,True,True,0.8764939997789158,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-000,test,research,direct_literal,use_tool|answer,,True,R000,R000,1.3,0.0958,0.0009916,True,False,0.5327107815376135,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-001,test,research,research_fact,use_tool|answer,use_tool,True,CODE-101,CODE-101,1.3,0.1270332,0.0013166,True,True,0.8206004428843661,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-002,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Oslo,Oslo,1.75,0.1410916,0.0021416,True,True,0.8618000205042358,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-003,test,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,active,active,1.95,0.1682334,0.0016,True,True,0.7583639503636062,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-004,test,research,research_outage,delegate|answer,delegate,True,SP-304,SP-304,1.7,0.15239160000000002,0.0009834000000000002,True,True,0.9541923629867288,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-005,test,research,direct_literal,use_tool|answer,,True,R005,R005,1.3,0.0949084,0.0009916,True,False,0.5355109598017986,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-006,test,research,research_fact,use_tool|answer,use_tool,True,CODE-106,CODE-106,1.3,0.1253918,0.0010999999999999998,True,True,0.8203422502973163,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-007,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Lima,Lima,1.75,0.1388582,0.0017000000000000001,True,True,0.8618602462837943,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-008,test,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,completed,completed,1.95,0.1671332,0.0014418,True,True,0.7581864099587765,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-009,test,research,research_outage,delegate|answer,delegate,True,SP-309,SP-309,1.7,0.148175,0.00095,True,True,0.954160628672985,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-010,test,research,direct_literal,use_tool|answer,,True,R010,R010,1.3,0.0951082,0.0010084,True,False,0.5348241140756487,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-011,test,research,research_fact,use_tool|answer,use_tool,True,CODE-111,CODE-111,1.3,0.1287916,0.0011416,True,True,0.8005261787228187,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-012,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Montreal,Montreal,1.75,0.1406,0.0017250000000000002,True,True,0.8557098574388087,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-013,test,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,active,active,1.95,0.1676334,0.0013584,True,True,0.7473539041318359,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-014,test,research,research_outage,delegate|answer,delegate,True,SP-314,SP-314,1.7,0.1564334,0.0012418,True,True,0.9501153062232687,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-015,test,research,direct_literal,use_tool|answer,,True,R015,R015,1.3,0.0949334,0.00115,True,False,0.5300788283265985,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-016,test,research,research_fact,use_tool|answer,use_tool,True,CODE-116,CODE-116,1.3,0.12476659999999999,0.0012666,True,True,0.8064104912184487,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-017,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Nairobi,Nairobi,1.75,0.154775,0.002175,True,True,0.8579337261479201,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-018,test,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,completed,completed,1.95,0.171725,0.00165,True,True,0.7477697937748793,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-019,test,research,research_outage,delegate|answer,delegate,True,SP-319,SP-319,1.7,0.14923340000000002,0.0010082000000000001,True,True,0.950418463773197,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-020,test,research,direct_literal,use_tool|answer,,True,R020,R020,1.3,0.09505,0.001025,True,False,0.53028154680706,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-021,test,research,research_fact,use_tool|answer,use_tool,True,CODE-121,CODE-121,1.3,0.127775,0.0012918,True,True,0.802934941564589,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-022,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Oslo,Oslo,1.75,0.1380084,0.0017332,True,True,0.8597172605354458,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-023,test,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,active,active,1.95,0.16749160000000002,0.0013834000000000001,True,True,0.7499397315055863,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-024,test,research,research_outage,delegate|answer,delegate,True,SP-324,SP-324,1.7,0.1490416,0.000975,True,True,0.9515494395447616,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-025,test,research,direct_literal,use_tool|answer,,True,R025,R025,1.3,0.0977916,0.001025,True,False,0.5379185354283282,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-026,test,research,research_fact,use_tool|answer,use_tool,True,CODE-126,CODE-126,1.3,0.1252834,0.0011416,True,True,0.8124908196705182,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-027,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Lima,Lima,1.75,0.1377918,0.0016666,True,True,0.8600884716955793,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-028,test,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,completed,completed,1.95,0.1675666,0.001375,True,True,0.7543602098891107,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-029,test,research,research_outage,delegate|answer,delegate,True,SP-329,SP-329,1.7,0.1533,0.001025,True,True,0.9508967111322127,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-030,test,research,direct_literal,use_tool|answer,,True,R030,R030,1.3,0.093725,0.0010666,True,False,0.5322064698483001,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-031,test,research,research_fact,use_tool|answer,use_tool,True,CODE-131,CODE-131,1.3,0.1205668,0.0011665999999999998,True,True,0.8075084988729244,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-032,test,research,research_multihop,decompose|use_tool|answer,decompose|use_tool,True,Montreal,Montreal,1.75,0.136175,0.0020832,True,True,0.8605504962137775,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-033,test,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,active,active,1.95,0.16436679999999998,0.0015915999999999999,True,True,0.762517279783743,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-034,test,research,research_outage,delegate|answer,delegate,True,SP-334,SP-334,1.7,0.1474666,0.001025,True,True,0.9504461160809534,calibrated text predictions composed under action and cost budgets,
no_calibration,test-research-035,test,research,direct_literal,use_tool|answer,,True,R035,R035,1.3,0.09460840000000001,0.0010084,True,False,0.5345540593015851,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-000,test,document_processing,direct_literal,use_tool|answer,,True,R000,R000,1.3,0.094125,0.001,True,False,0.5327107815376135,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-001,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-001,V-001,1.3,0.1825416,0.0017833999999999999,True,True,0.9977698259780868,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-002,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,79,79,3.1,0.2950916,0.0016,True,True,0.9480298267649475,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-003,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2024-04-13,2024-04-13,2.7,0.26708319999999997,0.0019834,True,True,0.9691579587004453,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-004,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,SW-8004,SW-8004,2.4,0.2741334,0.0018,True,True,0.8993467152778721,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-005,test,document_processing,direct_literal,use_tool|answer,,True,R005,R005,1.3,0.0946082,0.0010666,True,False,0.5355109598017986,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-006,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-006,V-006,1.3,0.1852334,0.0017334,True,True,0.9972520165800959,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-007,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,77,77,3.1,0.2966166,0.0013668,True,True,0.9423683368891377,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-008,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2026-09-18,2026-09-18,2.7,0.2521832,0.0022084,True,True,0.9710249175317874,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-009,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,NE-8009,NE-8009,2.4,0.26465,0.0015,True,True,0.9030692131284922,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-010,test,document_processing,direct_literal,use_tool|answer,,True,R010,R010,1.3,0.09574160000000001,0.0010500000000000002,True,False,0.5348241140756487,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-011,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-011,V-011,1.3,0.1804666,0.0017250000000000002,True,True,0.9962511697938274,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-012,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,65,65,3.1,0.2883418,0.0013832,True,True,0.9419202124917622,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-013,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2025-05-23,2025-05-23,2.7,0.2514916,0.0017918,True,True,0.9663120183727825,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-014,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,CE-8014,CE-8014,2.4,0.2727,0.0017166,True,True,0.903106557499903,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-015,test,document_processing,direct_literal,use_tool|answer,,True,R015,R015,1.3,0.09439159999999999,0.0010668000000000001,True,False,0.5300788283265985,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-016,test,document_processing,document_extract,use_tool|answer,use_tool,True,V-016,V-016,1.3,0.1816916,0.0017250000000000002,True,True,0.9977343095474853,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-017,test,document_processing,invoice_reconcile,use_tool|execute_code|verify|answer,use_tool|execute_code|verify,True,93,93,3.1,0.2952666,0.0014168,True,True,0.9431560359311951,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-018,test,document_processing,date_normalize,use_tool|delegate|answer,use_tool|delegate,True,2024-01-13,2024-01-13,2.7,0.2574084,0.0019081999999999999,True,True,0.9697408492910907,calibrated text predictions composed under action and cost budgets,
no_calibration,test-document_processing-019,test,document_processing,crossfield_check,decompose|use_tool|verify|answer,decompose|use_tool|verify,True,SW-8019,SW-8019,2.4,0.2758084,0.001475,True,True,0.9007038929058204,calibrated text predictions composed under action and cost budgets,
