policy,task_id,split,workload,kind,actions,required_actions,success,answer,expected_answer,cost,route_latency_ms,execution_latency_ms,within_cost_budget,route_exact_match,confidence,rationale,failure_mode
keyword,challenge-data_analysis-012,challenge,data_analysis,direct_literal,answer,,True,R012,R012,0.3,0.0020667999999999997,0.0008750000000000001,True,True,0.65,raw-text keyword rules,
keyword,challenge-data_analysis-013,challenge,data_analysis,aggregate,answer,execute_code,False,,37,0.3,0.0022916,0.00035820000000000003,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-014,challenge,data_analysis,filtered_sum,answer,decompose|execute_code,False,,56,0.3,0.0030916,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-015,challenge,data_analysis,direct_literal,answer,,True,R015,R015,0.3,0.0020667999999999997,0.0008666,True,True,0.65,raw-text keyword rules,
keyword,challenge-data_analysis-016,challenge,data_analysis,aggregate,answer,execute_code,False,,37,0.3,0.0023,0.0003418,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-017,challenge,data_analysis,filtered_sum,answer,decompose|execute_code,False,,67,0.3,0.0031168000000000003,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-018,challenge,data_analysis,direct_literal,answer,,True,R018,R018,0.3,0.002,0.0008666,True,True,0.65,raw-text keyword rules,
keyword,challenge-data_analysis-019,challenge,data_analysis,aggregate,answer,execute_code,False,,38,0.3,0.0021999999999999997,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-020,challenge,data_analysis,filtered_sum,answer,decompose|execute_code,False,,32,0.3,0.003,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-021,challenge,data_analysis,direct_literal,answer,,True,R021,R021,0.3,0.00205,0.0008666,True,True,0.65,raw-text keyword rules,
keyword,challenge-data_analysis-022,challenge,data_analysis,aggregate,answer,execute_code,False,,38,0.3,0.002325,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-023,challenge,data_analysis,filtered_sum,answer,decompose|execute_code,False,,44,0.3,0.0030334,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-024,challenge,data_analysis,direct_literal,answer,,True,R024,R024,0.3,0.0020334000000000003,0.0008666,True,True,0.65,raw-text keyword rules,
keyword,challenge-data_analysis-025,challenge,data_analysis,aggregate,answer,execute_code,False,,39,0.3,0.0021999999999999997,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-026,challenge,data_analysis,filtered_sum,answer,decompose|execute_code,False,,50,0.3,0.0030334,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-027,challenge,data_analysis,direct_literal,answer,,True,R027,R027,0.3,0.002025,0.0008583999999999999,True,True,0.65,raw-text keyword rules,
keyword,challenge-data_analysis-028,challenge,data_analysis,aggregate,answer,execute_code,False,,35,0.3,0.0022834,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-029,challenge,data_analysis,filtered_sum,answer,decompose|execute_code,False,,41,0.3,0.0030084,0.00033319999999999997,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-030,challenge,data_analysis,direct_literal,answer,,True,R030,R030,0.3,0.0020084,0.0008583999999999999,True,True,0.65,raw-text keyword rules,
keyword,challenge-data_analysis-031,challenge,data_analysis,aggregate,answer,execute_code,False,,32,0.3,0.00225,0.0003418,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-032,challenge,data_analysis,filtered_sum,answer,decompose|execute_code,False,,58,0.3,0.0030668,0.00033319999999999997,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-033,challenge,data_analysis,direct_literal,answer,,True,R033,R033,0.3,0.0020082,0.0008581999999999999,True,True,0.65,raw-text keyword rules,
keyword,challenge-data_analysis-034,challenge,data_analysis,aggregate,answer,execute_code,False,,36,0.3,0.0021084,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-data_analysis-035,challenge,data_analysis,filtered_sum,answer,decompose|execute_code,False,,28,0.3,0.003175,0.0003334,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-000,challenge,research,direct_literal,answer,,True,R000,R000,0.3,0.0020418,0.0008500000000000001,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-001,challenge,research,research_fact,answer,use_tool,False,,CODE-101,0.3,0.0021666000000000003,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-002,challenge,research,research_multihop,answer,decompose|use_tool,False,,Oslo,0.3,0.0024582,0.0003418,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-003,challenge,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,active,active,1.95,0.0026834,0.0014332,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-004,challenge,research,research_outage,answer,delegate,False,,SP-304,0.3,0.0024833999999999998,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-005,challenge,research,direct_literal,answer,,True,R005,R005,0.3,0.0021416,0.0008668,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-006,challenge,research,research_fact,answer,use_tool,False,,CODE-106,0.3,0.001975,0.0003584,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-007,challenge,research,research_multihop,answer,decompose|use_tool,False,,Lima,0.3,0.0021834,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-008,challenge,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,completed,completed,1.95,0.0022834,0.001375,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-009,challenge,research,research_outage,answer,delegate,False,,SP-309,0.3,0.0021668,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-010,challenge,research,direct_literal,answer,,True,R010,R010,0.3,0.0020584,0.0008500000000000001,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-011,challenge,research,research_fact,answer,use_tool,False,,CODE-111,0.3,0.0019332,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-012,challenge,research,research_multihop,answer,decompose|use_tool,False,,Montreal,0.3,0.0021584,0.00033319999999999997,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-013,challenge,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,active,active,1.95,0.002275,0.0013,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-014,challenge,research,research_outage,answer,delegate,False,,SP-314,0.3,0.0021832,0.00036679999999999997,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-015,challenge,research,direct_literal,answer,,True,R015,R015,0.3,0.0020584,0.0008834,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-016,challenge,research,research_fact,answer,use_tool,False,,CODE-116,0.3,0.001925,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-017,challenge,research,research_multihop,answer,decompose|use_tool,False,,Nairobi,0.3,0.0021166,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-018,challenge,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,completed,completed,1.95,0.0022418,0.00135,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-019,challenge,research,research_outage,answer,delegate,False,,SP-319,0.3,0.0021834,0.00035820000000000003,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-020,challenge,research,direct_literal,answer,,True,R020,R020,0.3,0.0020832,0.0008750000000000001,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-021,challenge,research,research_fact,answer,use_tool,False,,CODE-121,0.3,0.001925,0.0003584,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-022,challenge,research,research_multihop,answer,decompose|use_tool,False,,Oslo,0.3,0.0021832,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-023,challenge,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,active,active,1.95,0.0022082,0.0013168,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-024,challenge,research,research_outage,answer,delegate,False,,SP-324,0.3,0.002225,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-025,challenge,research,direct_literal,answer,,True,R025,R025,0.3,0.0020667999999999997,0.0008500000000000001,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-026,challenge,research,research_fact,answer,use_tool,False,,CODE-126,0.3,0.001925,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-027,challenge,research,research_multihop,answer,decompose|use_tool,False,,Lima,0.3,0.002125,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-028,challenge,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,completed,completed,1.95,0.0022582,0.0013584,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-029,challenge,research,research_outage,answer,delegate,False,,SP-329,0.3,0.0021666000000000003,0.0003584,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-030,challenge,research,direct_literal,answer,,True,R030,R030,0.3,0.002075,0.0008666,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-031,challenge,research,research_fact,answer,use_tool,False,,CODE-131,0.3,0.0019416,0.0003418,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-032,challenge,research,research_multihop,answer,decompose|use_tool,False,,Montreal,0.3,0.00215,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-033,challenge,research,research_conflict,use_tool|verify|answer,use_tool|verify,True,active,active,1.95,0.002225,0.0013166,True,True,0.65,raw-text keyword rules,
keyword,challenge-research-034,challenge,research,research_outage,answer,delegate,False,,SP-334,0.3,0.0021666000000000003,0.00036679999999999997,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-research-035,challenge,research,direct_literal,answer,,True,R035,R035,0.3,0.0020416,0.0008583999999999999,True,True,0.65,raw-text keyword rules,
keyword,challenge-document_processing-000,challenge,document_processing,direct_literal,answer,,True,R000,R000,0.3,0.002,0.0008334,True,True,0.65,raw-text keyword rules,
keyword,challenge-document_processing-001,challenge,document_processing,document_extract,answer,use_tool,False,,V-001,0.3,0.0026832,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-002,challenge,document_processing,invoice_reconcile,answer,use_tool|execute_code|verify,False,,43,0.3,0.0031332,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-003,challenge,document_processing,date_normalize,delegate|answer,use_tool|delegate,False,,2024-04-13,1.7,0.0031,0.0004582,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-004,challenge,document_processing,crossfield_check,verify|answer,decompose|use_tool|verify,False,,SW-8004,0.95,0.002775,0.0005334000000000001,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-005,challenge,document_processing,direct_literal,answer,,True,R005,R005,0.3,0.002125,0.0008666,True,True,0.65,raw-text keyword rules,
keyword,challenge-document_processing-006,challenge,document_processing,document_extract,answer,use_tool,False,,V-006,0.3,0.0026834,0.0003584,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-007,challenge,document_processing,invoice_reconcile,answer,use_tool|execute_code|verify,False,,69,0.3,0.003,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-008,challenge,document_processing,date_normalize,delegate|answer,use_tool|delegate,False,,2026-09-18,1.7,0.0028916000000000002,0.0004168,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-009,challenge,document_processing,crossfield_check,verify|answer,decompose|use_tool|verify,False,,NE-8009,0.95,0.0025499999999999997,0.00048320000000000004,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-010,challenge,document_processing,direct_literal,answer,,True,R010,R010,0.3,0.00205,0.0008668,True,True,0.65,raw-text keyword rules,
keyword,challenge-document_processing-011,challenge,document_processing,document_extract,answer,use_tool,False,,V-011,0.3,0.0026165999999999997,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-012,challenge,document_processing,invoice_reconcile,answer,use_tool|execute_code|verify,False,,71,0.3,0.0029084,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-013,challenge,document_processing,date_normalize,delegate|answer,use_tool|delegate,False,,2025-05-23,1.7,0.0027,0.0004334,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-014,challenge,document_processing,crossfield_check,verify|answer,decompose|use_tool|verify,False,,CE-8014,0.95,0.0024833999999999998,0.0004834,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-015,challenge,document_processing,direct_literal,answer,,True,R015,R015,0.3,0.0020918,0.0008666,True,True,0.65,raw-text keyword rules,
keyword,challenge-document_processing-016,challenge,document_processing,document_extract,answer,use_tool,False,,V-016,0.3,0.0025084,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-017,challenge,document_processing,invoice_reconcile,answer,use_tool|execute_code|verify,False,,64,0.3,0.0029084,0.00033319999999999997,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-018,challenge,document_processing,date_normalize,delegate|answer,use_tool|delegate,False,,2024-01-13,1.7,0.0027584000000000003,0.0004334,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-019,challenge,document_processing,crossfield_check,verify|answer,decompose|use_tool|verify,False,,SW-8019,0.95,0.002425,0.0005,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-020,challenge,document_processing,direct_literal,answer,,True,R020,R020,0.3,0.0020584,0.0008750000000000001,True,True,0.65,raw-text keyword rules,
keyword,challenge-document_processing-021,challenge,document_processing,document_extract,answer,use_tool,False,,V-021,0.3,0.0025499999999999997,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-022,challenge,document_processing,invoice_reconcile,answer,use_tool|execute_code|verify,False,,92,0.3,0.0027834,0.0003418,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-023,challenge,document_processing,date_normalize,delegate|answer,use_tool|delegate,False,,2026-06-18,1.7,0.0028168,0.0004334,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-024,challenge,document_processing,crossfield_check,verify|answer,decompose|use_tool|verify,False,,NE-8024,0.95,0.00245,0.000475,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-025,challenge,document_processing,direct_literal,answer,,True,R025,R025,0.3,0.002075,0.0008666,True,True,0.65,raw-text keyword rules,
keyword,challenge-document_processing-026,challenge,document_processing,document_extract,answer,use_tool,False,,V-026,0.3,0.0024000000000000002,0.0003416,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-027,challenge,document_processing,invoice_reconcile,answer,use_tool|execute_code|verify,False,,57,0.3,0.002925,0.000325,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-028,challenge,document_processing,date_normalize,delegate|answer,use_tool|delegate,False,,2025-02-23,1.7,0.0027666,0.00042500000000000003,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-029,challenge,document_processing,crossfield_check,verify|answer,decompose|use_tool|verify,False,,CE-8029,0.95,0.0025166,0.000475,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-030,challenge,document_processing,direct_literal,answer,,True,R030,R030,0.3,0.0020916,0.0008668,True,True,0.65,raw-text keyword rules,
keyword,challenge-document_processing-031,challenge,document_processing,document_extract,answer,use_tool,False,,V-031,0.3,0.002325,0.00035,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-032,challenge,document_processing,invoice_reconcile,answer,use_tool|execute_code|verify,False,,61,0.3,0.0029000000000000002,0.0003334,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-033,challenge,document_processing,date_normalize,delegate|answer,use_tool|delegate,False,,2024-07-13,1.7,0.0027916,0.00042500000000000003,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-034,challenge,document_processing,crossfield_check,verify|answer,decompose|use_tool|verify,False,,SW-8034,0.95,0.0024416,0.000475,True,False,0.65,raw-text keyword rules,no_answer
keyword,challenge-document_processing-035,challenge,document_processing,direct_literal,answer,,True,R035,R035,0.3,0.0020334000000000003,0.0008750000000000001,True,True,0.65,raw-text keyword rules,
learned_one_shot,challenge-data_analysis-000,challenge,data_analysis,direct_literal,use_tool|answer,,True,R000,R000,1.3,0.1182166,0.0010916,True,False,0.6105396417804062,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-001,challenge,data_analysis,aggregate,answer,execute_code,False,,39,0.3,0.1253666,0.0004,True,False,0.2430392396812792,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-002,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,116,82,1.45,0.2694666,0.0021999999999999997,True,False,0.9172606893981738,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-003,challenge,data_analysis,direct_literal,use_tool|answer,,True,R003,R003,1.3,0.115025,0.0013584,True,False,0.6279576133355074,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-004,challenge,data_analysis,aggregate,answer,execute_code,False,,36,0.3,0.12295,0.0005082,True,False,0.2573635609931727,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-005,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,104,59,1.45,0.25311680000000003,0.001425,True,False,0.9028650329612543,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-006,challenge,data_analysis,direct_literal,use_tool|answer,,True,R006,R006,1.3,0.1334834,0.0013834000000000001,True,False,0.6301523867524217,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-007,challenge,data_analysis,aggregate,answer,execute_code,False,,38,0.3,0.1447166,0.0005415999999999999,True,False,0.26791515136487715,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-008,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,78,23,1.45,0.2529332,0.0014,True,False,0.9394049918166819,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-009,challenge,data_analysis,direct_literal,use_tool|answer,,True,R009,R009,1.3,0.1085,0.00115,True,False,0.6260312884724352,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-010,challenge,data_analysis,aggregate,answer,execute_code,False,,35,0.3,0.1254584,0.0004416,True,False,0.2282964335651622,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-011,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,91,66,1.45,0.23877500000000002,0.0012916,True,False,0.9225894416406601,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-012,challenge,data_analysis,direct_literal,use_tool|answer,,True,R012,R012,1.3,0.10803339999999999,0.0010333999999999999,True,False,0.6175681667027003,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-013,challenge,data_analysis,aggregate,answer,execute_code,False,,37,0.3,0.1202834,0.0004,True,False,0.25100872304899785,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-014,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,92,56,1.45,0.278575,0.0017916000000000002,True,False,0.9472906781923996,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-015,challenge,data_analysis,direct_literal,use_tool|answer,,True,R015,R015,1.3,0.1115,0.001175,True,False,0.6077737459711752,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-016,challenge,data_analysis,aggregate,answer,execute_code,False,,37,0.3,0.1177918,0.0004418,True,False,0.26418419213820177,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-017,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,115,67,1.45,0.24362499999999998,0.0013084,True,False,0.9389206269911462,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-018,challenge,data_analysis,direct_literal,use_tool|answer,,True,R018,R018,1.3,0.10752500000000001,0.0010500000000000002,True,False,0.6246951010064772,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-019,challenge,data_analysis,aggregate,answer,execute_code,False,,38,0.3,0.12175,0.0004666,True,False,0.23871913614743298,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-020,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,75,32,1.45,0.2356916,0.001375,True,False,0.9201222947616848,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-021,challenge,data_analysis,direct_literal,use_tool|answer,,True,R021,R021,1.3,0.1079,0.001075,True,False,0.6218316714396368,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-022,challenge,data_analysis,aggregate,answer,execute_code,False,,38,0.3,0.1241416,0.0003834,True,False,0.2481834248104247,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-023,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,100,44,1.45,0.2374666,0.0013084,True,False,0.9397594336866668,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-024,challenge,data_analysis,direct_literal,use_tool|answer,,True,R024,R024,1.3,0.108575,0.0010584,True,False,0.6299211293024518,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-025,challenge,data_analysis,aggregate,answer,execute_code,False,,39,0.3,0.12130840000000001,0.0003834,True,False,0.2131938872972769,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-026,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,111,50,1.45,0.2466834,0.00125,True,False,0.9649908295579532,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-027,challenge,data_analysis,direct_literal,use_tool|answer,,True,R027,R027,1.3,0.10765,0.0010666,True,False,0.6288643485628453,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-028,challenge,data_analysis,aggregate,answer,execute_code,False,,35,0.3,0.11953339999999998,0.0003584,True,False,0.25951517228932924,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-029,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,94,41,1.45,0.2385834,0.0013084,True,False,0.9342853960403513,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-030,challenge,data_analysis,direct_literal,use_tool|answer,,True,R030,R030,1.3,0.1099916,0.0011168,True,False,0.6095758255612884,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-031,challenge,data_analysis,aggregate,answer,execute_code,False,,32,0.3,0.12685,0.00042500000000000003,True,False,0.23553818967253085,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-032,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,108,58,1.45,0.2520084,0.0016832,True,False,0.9544059210539958,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-data_analysis-033,challenge,data_analysis,direct_literal,use_tool|answer,,True,R033,R033,1.3,0.10948340000000001,0.0011665999999999998,True,False,0.6270312264695049,highest calibrated raw-text operation probability,
learned_one_shot,challenge-data_analysis-034,challenge,data_analysis,aggregate,answer,execute_code,False,,36,0.3,0.12355819999999999,0.00042500000000000003,True,False,0.2586812773773386,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-data_analysis-035,challenge,data_analysis,filtered_sum,execute_code|answer,decompose|execute_code,False,137,28,1.45,0.2502334,0.0013832,True,False,0.9352801599330761,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-research-000,challenge,research,direct_literal,use_tool|answer,,True,R000,R000,1.3,0.1280416,0.0013582,True,False,0.6105396417804062,highest calibrated raw-text operation probability,
learned_one_shot,challenge-research-001,challenge,research,research_fact,use_tool|answer,use_tool,True,CODE-101,CODE-101,1.3,0.11625,0.001425,True,True,0.5379960019011968,highest calibrated raw-text operation probability,
learned_one_shot,challenge-research-002,challenge,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-02,Oslo,1.3,0.21780819999999998,0.002775,True,False,0.8817761855634889,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-research-003,challenge,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.304775,0.0018084,True,False,0.9854571793621314,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-research-004,challenge,research,research_outage,delegate|answer,delegate,True,SP-304,SP-304,1.7,0.2178334,0.0011834,True,True,0.6748212034609846,highest calibrated raw-text operation probability,
learned_one_shot,challenge-research-005,challenge,research,direct_literal,use_tool|answer,,True,R005,R005,1.3,0.10919179999999999,0.0011084,True,False,0.6169915004682102,highest calibrated raw-text operation probability,
learned_one_shot,challenge-research-006,challenge,research,research_fact,use_tool|answer,use_tool,True,CODE-106,CODE-106,1.3,0.11948339999999999,0.0014334,True,True,0.5360456735596123,highest calibrated raw-text operation probability,
learned_one_shot,challenge-research-007,challenge,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-07,Lima,1.3,0.1491418,0.0019334,True,False,0.8797400593794689,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-research-008,challenge,research,research_conflict,use_tool|answer,use_tool|verify,False,active,completed,1.3,0.1886168,0.0013084,True,False,0.9852663783183545,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-research-009,challenge,research,research_outage,delegate|answer,delegate,True,SP-309,SP-309,1.7,0.1443916,0.0010584,True,True,0.6745025906758773,highest calibrated raw-text operation probability,
learned_one_shot,challenge-research-010,challenge,research,direct_literal,use_tool|answer,,True,R010,R010,1.3,0.11295,0.0011334000000000001,True,False,0.6145704852804045,highest calibrated raw-text operation probability,
learned_one_shot,challenge-research-011,challenge,research,research_fact,answer,use_tool,False,,CODE-111,0.3,0.11955,0.00040819999999999995,True,False,0.47439665819078125,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-research-012,challenge,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-12,Montreal,1.3,0.1390584,0.0015,True,False,0.846578773449865,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-research-013,challenge,research,research_conflict,use_tool|answer,use_tool|verify,False,paused,active,1.3,0.18398319999999999,0.00115,True,False,0.9834322531890386,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-research-014,challenge,research,research_outage,delegate|answer,delegate,True,SP-314,SP-314,1.7,0.14300839999999998,0.0010084,True,True,0.6343633776865485,highest calibrated raw-text operation probability,
learned_one_shot,challenge-research-015,challenge,research,direct_literal,use_tool|answer,,True,R015,R015,1.3,0.1125,0.0010668000000000001,True,False,0.6077737459711752,highest calibrated raw-text operation probability,
learned_one_shot,challenge-research-016,challenge,research,research_fact,answer,use_tool,False,,CODE-116,0.3,0.12384999999999999,0.0004,True,False,0.49190751802006627,highest calibrated raw-text operation probability,no_answer
learned_one_shot,challenge-research-017,challenge,research,research_multihop,use_tool|answer,decompose|use_tool,False,Lab-17,Nairobi,1.3,0.13965840000000002,0.0014668,True,False,0.858240350004646,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-research-018,challenge,research,research_conflict,use_tool|answer,use_tool|verify,False,active,completed,1.3,0.1891584,0.0012584,True,False,0.9839323864422137,highest calibrated raw-text operation probability,incorrect_answer
learned_one_shot,challenge-research-019,challenge,research,research_outage,delegate|answer,delegate,True,SP-319,SP-319,1.7,0.1457166,0.0009916,True,True,0.637333964530515,highest calibrated raw-text operation probability,
